eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
1575,79,15,p34f28,Datafile processing p34f28 Block 1 event 15,Bri,Esy,Rgt,Vert,Vert,60,0.27,316,32,28,27,15.8047217026362,45,61,Correct,Correct,1.07429155000413,265.989592079916,0.34,0.16,1.07429155000413,-0.0908517851566879,119.443121435671,0.735294117647059,142.124664066669,224.264341633103
1576,79,16,p34f28,Datafile processing p34f28 Block 1 event 16,Bri,Bas,Rgt,Horz,Miss,60,0.25,314,31,27,26,20.2576725844344,45,59,Correct,Correct,1.03231234975087,335.346631129128,0.33,0.14,1.03231234975087,-0.0610920625703278,112.700829005278,0.757575757575758,187.360951495483,277.737487679048
1577,79,17,p34f28,Datafile processing p34f28 Block 1 event 17,Bri,Hrd,Rgt,Vert,Vert,65,0.31,338,35,32,31,15.1306092600053,49,64,Correct,Correct,1.09934615219612,271.216976352639,0.33,0.15,1.09934615219612,-0.1070699061244,118.170306347708,0.757575757575758,153.675451658532,223.214054904908
1578,79,18,p34f28,Datafile processing p34f28 Block 1 event 18,Bri,Hrd,Lft,Horz,Vert,59,0.3,309,37,33,26,18.8679378982303,45,59,Correct,Correct,1.01665538657709,285.134844317454,0.33,0.14,1.01665538657709,-0.00129116771622102,112.516383773523,0.787878787878788,-116.693834511945,259.695403062362
1579,79,19,p34f28,Datafile processing p34f28 Block 1 event 19,Bri,Esy,Rgt,Horz,Horz,57,0.26,316,31,27,26,20.0170060081204,44,56,Correct,Correct,1.04274882023168,294.524391578325,0.3,0.12,1.04274882023168,-0.0733320556374994,112.134036100994,0.766666666666667,170.223000588601,240.076277392887
1580,79,20,p34f28,Datafile processing p34f28 Block 1 event 20,Bri,Bas,Lft,Vert,Miss,68,0.34,361,42,38,33,17.8462109346098,51,69,Correct,Correct,1.02978091999018,281.214637507877,0.36,0.18,1.02978091999018,-0.0314628340108154,127.178041419516,0.805555555555556,-157.224038259695,233.202343403345
1581,80,1,p34f28,Datafile processing p34f28 Block 2 event 1,Drk,Bas,Rgt,Horz,Miss,65,0.33,385,39,35,33,19.5918168750489,51,65,Correct,Correct,1.02717163396986,322.549181929796,0.32,0.14,1.02717163396986,-0.0542092275852276,117.002316064672,0.75,173.64122467123,269.062770853847
1582,80,2,p34f28,Datafile processing p34f28 Block 2 event 2,Drk,Bas,Rgt,Vert,Miss,54,0.25,312,29,26,25,18.2170721721172,40,53,Correct,Correct,1.04719210336711,270.19548659467,0.28,0.13,1.04719210336711,-0.0691724928755006,123.017823982037,0.785714285714286,154.2416505128,222.353667865518
1583,80,3,p34f28,Datafile processing p34f28 Block 2 event 3,Drk,Esy,Rgt,Vert,Vert,54,0.25,318,30,26,24,16.8034034344035,41,53,Correct,Correct,1.03723883688697,262.022243352967,0.29,0.12,1.03723883688697,-0.0684792493772442,119.796147177005,0.793103448275862,162.853793826349,204.202107856055
1584,80,4,p34f28,Datafile processing p34f28 Block 2 event 4,Drk,Esy,Lft,Horz,Vert,58,0.28,328,34,32,26,18.4286081887683,44,57,Correct,Correct,1.01913497616302,287.550929592386,0.31,0.13,1.01913497616302,-0.0295037846803655,118.572485000903,0.741935483870968,-125.870800220068,258.297578971357
1585,80,5,p34f28,Datafile processing p34f28 Block 2 event 5,Drk,Bas,Lft,Vert,Miss,74,0.41,466,50,41,40,14.809431412955,58,74,Correct,Incorrect,1.04506234986154,255.418627765837,0.34,0.16,1.04506234986154,0.0192391207323342,128.124656568142,0.735294117647059,-138.79203767012,214.633837569686
1586,80,6,p34f28,Datafile processing p34f28 Block 2 event 6,Drk,Hrd,Rgt,Horz,Horz,60,0.29,359,35,31,29,19.6451703212184,46,59,Correct,Correct,1.01986137701669,315.078944994988,0.3,0.13,1.01986137701669,-0.0425921175352718,121.731966748714,0.766666666666667,182.253376082934,255.400564074049
1587,80,7,p34f28,Datafile processing p34f28 Block 2 event 7,Drk,Hrd,Rgt,Vert,Horz,56,0.28,322,33,30,27,18.1898933616069,44,55,Correct,Correct,1.04165094809248,269.495675747435,0.28,0.11,1.04165094809248,-0.0591164073528354,124.056098063915,0.821428571428571,158.337442110198,217.870426780588
1588,80,8,p34f28,Datafile processing p34f28 Block 2 event 8,Drk,Esy,Lft,Vert,Vert,64,0.29,375,39,30,29,16.0503227846518,49,65,Correct,Incorrect,1.11042622729544,256.984893262034,0.36,0.16,1.11042622729544,0.0822840648695578,128.915281257703,0.833333333333333,-142.850066946495,213.748834211247
1589,80,9,p34f28,Datafile processing p34f28 Block 2 event 9,Drk,Hrd,Lft,Vert,Horz,62,0.27,323,36,32,28,18.8863456000701,46,61,Correct,Correct,1.01678583993939,278.135445206124,0.33,0.15,1.01678583993939,-0.0378124311237689,130.606488933069,0.848484848484849,-142.540730340583,238.891609900699
1590,80,10,p34f28,Datafile processing p34f28 Block 2 event 10,Drk,Esy,Lft,Horz,Horz,61,0.3,347,38,33,31,19.2964207549511,47,60,Correct,Correct,1.02035774334178,280.996765829742,0.29,0.13,1.02035774334178,-0.0203891403860273,120.784590133107,0.724137931034483,-100.14048450889,262.47645301941
1591,80,11,p34f28,Datafile processing p34f28 Block 2 event 11,Drk,Esy,Rgt,Horz,Vert,61,0.31,341,35,31,31,22.2113325700356,45,60,Correct,Correct,1.0425623193647,311.665411710169,0.29,0.15,1.0425623193647,-0.0700208713629195,116.712818788361,0.620689655172414,197.953248538951,240.465133155635
1592,80,12,p34f28,Datafile processing p34f28 Block 2 event 12,Drk,Hrd,Lft,Vert,Vert,59,0.3,330,35,33,27,19.1364346518304,44,60,Correct,Correct,1.07063991133104,271.202509162555,0.33,0.16,1.07063991133104,-0.0788300274358426,128.091837667188,0.727272727272727,-136.616793247231,233.834799607084
1593,80,13,p34f28,Datafile processing p34f28 Block 2 event 13,Drk,Bas,Lft,Horz,Miss,55,0.27,307,34,31,25,20.0221997263027,42,54,Correct,Correct,1.0228111785614,283.693335145862,0.29,0.12,1.0228111785614,-0.0140688109417623,119.543125346202,0.758620689655172,-118.088707299589,257.402204066187
1594,80,14,p34f28,Datafile processing p34f28 Block 2 event 14,Drk,Esy,Lft,Vert,Horz,61,0.3,338,39,34,31,17.7088248620757,47,62,Correct,Incorrect,1.0240790418205,255.729434420221,0.31,0.15,1.0240790418205,-0.03953757319104,129.834056567483,0.774193548387097,-136.887668312357,215.587092403628
1595,80,15,p34f28,Datafile processing p34f28 Block 2 event 15,Drk,Hrd,Rgt,Horz,Vert,61,0.29,323,36,29,27,19.4633571662359,45,60,Correct,Correct,1.02693870408421,300.334065851153,0.33,0.15,1.02693870408421,-0.0523280322936576,116.839209873752,0.727272727272727,157.953036130787,254.82297144535
1596,80,16,p34f28,Datafile processing p34f28 Block 2 event 16,Drk,Hrd,Lft,Horz,Vert,58,0.3,320,37,34,28,20.4563052140361,46,58,Correct,Correct,1.02498831569179,284.285928760144,0.3,0.12,1.02498831569179,-0.0352284843290233,115.613764555748,0.733333333333333,-120.297970866577,257.037470381307
1597,80,17,p34f28,Datafile processing p34f28 Block 2 event 17,Drk,Esy,Rgt,Vert,Horz,57,0.28,356,33,29,29,16.5726311678833,44,56,Correct,Correct,1.04272269679637,251.04280759194,0.27,0.12,1.04272269679637,-0.0772685553508062,120.303389056626,0.703703703703704,159.176356703696,194.2652710953
1598,80,18,p34f28,Datafile processing p34f28 Block 2 event 18,Drk,Hrd,Rgt,Vert,Vert,61,0.28,340,36,30,30,16.6736948356698,46,61,Correct,Correct,1.01054761343849,267.837930053089,0.31,0.15,1.01054761343849,-0.0181889925025999,118.788603443645,0.67741935483871,171.935316504254,205.297117953496
1599,80,19,p34f28,Datafile processing p34f28 Block 2 event 19,Drk,Hrd,Lft,Horz,Horz,65,0.32,351,40,32,31,16.5375268214566,48,65,Correct,Incorrect,1.07471327184968,276.947747809385,0.34,0.17,1.07471327184968,0.0179238733582407,111.824829650443,0.705882352941177,-112.800713449932,252.368251742641
1600,80,20,p34f28,Datafile processing p34f28 Block 2 event 20,Drk,Esy,Rgt,Horz,Horz,60,0.29,323,34,30,28,21.2049678919613,45,59,Correct,Correct,1.02597049380436,322.677866953634,0.31,0.14,1.02597049380436,-0.0467684624982936,116.042938863829,0.741935483870968,189.760410315552,260.311091627194
1601,81,1,p34f28,Datafile processing p34f28 Block 3 event 1,Bri,Esy,Rgt,Horz,Horz,56,0.26,336,31,28,26,22.3027952261489,43,56,Correct,Correct,1.07339303847815,316.902358993038,0.3,0.13,1.07339303847815,-0.095778973496222,117.750328850334,0.733333333333333,196.164762233009,245.826417146857
1602,81,2,p34f28,Datafile processing p34f28 Block 3 event 2,Bri,Bas,Rgt,Vert,Miss,58,0.29,327,33,29,27,16.5495706708656,45,58,Correct,Correct,1.08166647242523,266.653947374955,0.31,0.13,1.08166647242523,-0.110437087315345,119.981601271561,0.774193548387097,158.802009808459,214.065991992419
1603,81,3,p34f28,Datafile processing p34f28 Block 3 event 3,Bri,Esy,Rgt,Vert,Vert,56,0.28,312,30,26,25,16.9361261189754,43,55,Correct,Correct,1.08511331310401,263.30874229859,0.3,0.12,1.08511331310401,-0.0925286640621924,121.03882122409,0.766666666666667,155.512132599094,212.944234626313
1604,81,4,p34f28,Datafile processing p34f28 Block 3 event 4,Bri,Esy,Rgt,Vert,Horz,59,0.3,348,34,30,30,16.9693867773875,46,58,Correct,Correct,1.06586339396301,262.084205221943,0.28,0.12,1.06586339396301,-0.0841295226550898,116.27016405881,0.785714285714286,156.140077756706,211.007883548937
1605,81,5,p34f28,Datafile processing p34f28 Block 3 event 5,Bri,Hrd,Lft,Vert,Vert,67,0.35,368,42,38,31,17.1247552468253,50,67,Correct,Correct,1.03235281935036,278.109670239999,0.36,0.17,1.03235281935036,-0.035452483080773,126.314295292835,0.75,-143.575379829954,237.531765809444
1606,81,6,p34f28,Datafile processing p34f28 Block 3 event 6,Bri,Esy,Rgt,Horz,Vert,58,0.29,300,32,28,27,20.7202294647399,45,57,Correct,Correct,1.05157708835437,318.069815821133,0.3,0.12,1.05157708835437,-0.0719628367351021,115.553029895004,0.766666666666667,186.603724323404,257.56550608114
1607,81,7,p34f28,Datafile processing p34f28 Block 3 event 7,Bri,Bas,Rgt,Horz,Miss,59,0.29,304,32,28,26,20.5741905853861,44,58,Correct,Correct,1.05868284301952,312.462034672374,0.32,0.14,1.05868284301952,-0.0810291695564416,114.408611360503,0.75,179.43247090831,255.196762711813
1608,81,8,p34f28,Datafile processing p34f28 Block 3 event 8,Bri,Esy,Lft,Vert,Vert,61,0.28,321,36,32,27,17.8365371947011,44,60,Correct,Incorrect,1.01622081215435,285.878692576797,0.33,0.16,1.01622081215435,-0.0162823129404822,128.459993527562,0.757575757575758,-145.577058816584,245.56829904173
1609,81,9,p34f28,Datafile processing p34f28 Block 3 event 9,Bri,Esy,Lft,Horz,Vert,60,0.3,311,37,34,27,18.3978167653256,46,59,Correct,Incorrect,1.02025198420965,272.593230161336,0.32,0.13,1.02025198420965,-0.00544890978501065,113.202290211768,0.75,-101.90455361359,252.477632251075
1610,81,10,p34f28,Datafile processing p34f28 Block 3 event 10,Bri,Hrd,Rgt,Vert,Horz,62,0.33,320,37,30,29,17.6822362826253,47,60,Correct,Correct,1.08121046512663,274.595239791266,0.31,0.13,1.08121046512663,-0.0875839397986772,124.582087381459,0.774193548387097,152.952911663218,228.18435663346
1611,81,11,p34f28,Datafile processing p34f28 Block 3 event 11,Bri,Esy,Lft,Horz,Horz,60,0.32,319,38,35,29,19.5301568996907,47,60,Correct,Correct,1.03057797177334,279.265296491283,0.31,0.13,1.03057797177334,-0.0382255935216552,108.982380704801,0.774193548387097,-116.529635221506,253.776868362194
1612,81,12,p34f28,Datafile processing p34f28 Block 3 event 12,Bri,Hrd,Lft,Horz,Horz,60,0.31,327,37,34,28,19.3863243212454,45,59,Correct,Correct,1.03350581310895,289.622111555092,0.31,0.14,1.03350581310895,-0.0448862023743213,112.506778485774,0.741935483870968,-122.169015883738,262.401202478138
1613,81,13,p34f28,Datafile processing p34f28 Block 3 event 13,Bri,Hrd,Rgt,Vert,Vert,58,0.3,324,32,28,28,17.1864063910082,44,58,Correct,Correct,1.08301534117166,264.324714499592,0.3,0.14,1.08301534117166,-0.105939675710562,114.604534423338,0.733333333333333,155.679475287899,213.68232802412
1614,81,14,p34f28,Datafile processing p34f28 Block 3 event 14,Bri,Hrd,Rgt,Horz,Horz,61,0.3,323,37,34,27,22.2414720983821,46,61,Correct,Correct,1.06443298462166,313.305340885639,0.34,0.15,1.06443298462166,0.082066716553494,115.021581363315,0.764705882352941,176.197426504328,258.882986676005
1615,81,15,p34f28,Datafile processing p34f28 Block 3 event 15,Bri,Hrd,Lft,Horz,Vert,65,0.38,379,43,35,33,19.4065101105479,52,64,Correct,Incorrect,1.05320431899948,271.188151826821,0.31,0.12,1.05320431899948,-0.0254405113629551,115.242390436293,0.774193548387097,-114.076907733088,244.603964072903
1616,81,16,p34f28,Datafile processing p34f28 Block 3 event 16,Bri,Hrd,Lft,Vert,Horz,71,0.34,338,41,33,31,18.0389977565882,49,68,Correct,Correct,1.03402835055015,299.498476660121,0.37,0.19,1.03402835055015,0.00729664636370928,126.053615978783,0.702702702702703,-169.383578156633,245.994575368216
1617,81,17,p34f28,Datafile processing p34f28 Block 3 event 17,Bri,Hrd,Rgt,Horz,Vert,59,0.29,325,32,29,28,21.5421354283396,44,58,Correct,Correct,1.07174763264412,319.399228487229,0.3,0.14,1.07174763264412,-0.105417851366628,114.143798643607,0.766666666666667,179.764344909306,263.85899926807
1618,81,18,p34f28,Datafile processing p34f28 Block 3 event 18,Bri,Bas,Lft,Horz,Miss,61,0.32,339,38,31,29,19.9951836386919,47,60,Correct,Correct,1.04246425427563,290.20904086283,0.31,0.13,1.04246425427563,-0.0113928903980803,113.198551103888,0.741935483870968,-120.294337626231,262.342118046568
1619,81,19,p34f28,Datafile processing p34f28 Block 3 event 19,Bri,Esy,Lft,Vert,Horz,63,0.32,319,38,35,30,18.5962358710989,47,63,Correct,Correct,1.03086143882178,283.261715514053,0.33,0.16,1.03086143882178,-0.0532829254758013,129.929844119507,0.757575757575758,-149.604280074741,239.959797577055
1620,81,20,p34f28,Datafile processing p34f28 Block 3 event 20,Bri,Bas,Lft,Vert,Miss,59,0.29,322,36,29,26,19.2006139540378,45,60,Correct,Incorrect,1.040700164295,282.898274264599,0.34,0.15,1.040700164295,-0.030397377495772,131.101207705059,0.705882352941177,-159.211016876882,232.926710320699
1621,82,1,p34f28,Datafile processing p34f28 Block 4 event 1,Drk,Esy,Lft,Horz,Vert,64,0.33,358,40,36,31,18.3990571348572,49,63,Correct,Incorrect,1.02437424386031,279.596722556442,0.32,0.14,1.02437424386031,0.0246567696456394,116.945165163754,0.75,-117.66844062674,252.598734641224
1622,82,2,p34f28,Datafile processing p34f28 Block 4 event 2,Drk,Esy,Rgt,Vert,Vert,60,0.32,347,34,30,30,16.8360063447227,45,59,Correct,Correct,1.08793334781482,259.08840560856,0.29,0.14,1.08793334781482,-0.110287542679209,117.313736309821,0.758620689655172,157.062474222992,206.383567680517
1623,82,3,p34f28,Datafile processing p34f28 Block 4 event 3,Drk,Esy,Rgt,Horz,Vert,58,0.28,320,32,28,27,20.7952612348894,43,57,Correct,Correct,1.04867500707197,312.349220181077,0.3,0.14,1.04867500707197,-0.0793305747360722,114.175285378131,0.766666666666667,184.154892538609,251.740089158497
1624,82,4,p34f28,Datafile processing p34f28 Block 4 event 4,Drk,Hrd,Lft,Vert,Horz,74,0.3,321,34,30,28,16.7365623890057,53,72,Correct,Incorrect,1.52406400859636,290.270939712035,0.44,0.19,1.52406400859636,0.273404293425915,130.381014171816,0.840909090909091,-166.458906418689,237.127132820054
1625,82,5,p34f28,Datafile processing p34f28 Block 4 event 5,Drk,Hrd,Rgt,Vert,Horz,60,0.31,332,34,30,29,17.2442161141646,45,59,Correct,Correct,1.07865609747259,271.089424611447,0.3,0.14,1.07865609747259,-0.0955818999250615,120.204840248021,0.733333333333333,152.547286280857,224.242617664808
1626,82,6,p34f28,Datafile processing p34f28 Block 4 event 6,Drk,Hrd,Lft,Vert,Vert,63,0.33,360,39,35,32,17.7321241616909,49,62,Correct,Correct,1.02626274395226,267.834449774411,0.3,0.13,1.02626274395226,-0.0518709730770943,125.051214315897,0.766666666666667,-132.151853507245,233.039170402001
1627,82,7,p34f28,Datafile processing p34f28 Block 4 event 7,Drk,Bas,Rgt,Horz,Miss,62,0.32,364,36,32,31,20.0842872693303,48,61,Correct,Correct,1.04816012066819,299.818890937864,0.3,0.13,1.04816012066819,-0.0797540683994061,114.779434628968,0.733333333333333,167.855416972775,247.387381828153
1628,82,8,p34f28,Datafile processing p34f28 Block 4 event 8,Drk,Esy,Rgt,Vert,Horz,58,0.28,332,31,28,28,15.9753086345423,42,57,Correct,Correct,1.09188967092996,250.769361943747,0.29,0.15,1.09188967092996,-0.113553555141789,121.67267669649,0.724137931034483,147.399416879705,203.309471847441
1629,82,9,p34f28,Datafile processing p34f28 Block 4 event 9,Drk,Hrd,Rgt,Horz,Vert,64,0.31,357,37,33,31,18.6266749872457,49,63,Correct,Correct,1.04059314799051,317.711535686375,0.32,0.14,1.04059314799051,-0.0727626791757288,111.646596654466,0.75,182.138998300954,259.067397613557
1630,82,10,p34f28,Datafile processing p34f28 Block 4 event 10,Drk,Bas,Rgt,Vert,Miss,62,0.33,350,36,32,32,15.9231182562512,48,61,Correct,Correct,1.08870760785665,252.849121971182,0.29,0.13,1.08870760785665,-0.118212612855998,118.705742631174,0.724137931034483,151.497611175151,202.041631753787
1631,82,11,p34f28,Datafile processing p34f28 Block 4 event 11,Drk,Bas,Lft,Vert,Miss,60,0.3,324,37,34,28,19.0985956749649,46,60,Correct,Incorrect,1.0271104026564,286.567777827479,0.32,0.14,1.0271104026564,-0.0104959794247195,114.064863122972,0.75,-129.430826914959,255.143078686227
1632,82,12,p34f28,Datafile processing p34f28 Block 4 event 12,Drk,Hrd,Rgt,Vert,Vert,65,0.36,366,38,34,33,17.1751447858284,50,64,Correct,Correct,1.08556570766828,262.803023176582,0.31,0.14,1.08556570766828,-0.109546672047538,119.222616167599,0.741935483870968,158.358670832229,209.541553128745
1633,82,13,p34f28,Datafile processing p34f28 Block 4 event 13,Drk,Esy,Lft,Vert,Horz,63,0.29,338,37,33,29,17.0156113019923,47,63,Correct,Correct,1.02819540869131,285.802886657446,0.34,0.16,1.02819540869131,-0.0529196086790316,128.983442805246,0.794117647058823,-158.880883776421,236.856260419817
1634,82,14,p34f28,Datafile processing p34f28 Block 4 event 14,Drk,Esy,Rgt,Horz,Horz,63,0.33,346,38,34,32,21.705380539409,49,62,Correct,Correct,1.03609147631186,323.530349769923,0.3,0.13,1.03609147631186,-0.057544404349411,113.88851478664,0.733333333333333,181.843611639864,266.868264139412
1635,82,15,p34f28,Datafile processing p34f28 Block 4 event 15,Drk,Hrd,Rgt,Horz,Horz,59,0.27,333,33,30,29,20.5145332556551,45,58,Correct,Correct,1.03472438480248,315.746424299246,0.29,0.13,1.03472438480248,-0.0701468884812995,116.113925043388,0.758620689655172,181.390617880349,257.337177067122
1636,82,16,p34f28,Datafile processing p34f28 Block 4 event 16,Drk,Esy,Lft,Vert,Vert,77,0.44,476,53,49,44,18.1382473226972,63,77,Correct,Incorrect,1.01100767009042,285.858621886601,0.33,0.14,1.01100767009042,-0.0202311721604698,127.270492132911,0.787878787878788,-152.830209021904,240.588107699305
1637,82,17,p34f28,Datafile processing p34f28 Block 4 event 17,Drk,Bas,Lft,Horz,Miss,65,0.37,377,44,41,36,19.3575391491733,52,65,Correct,Correct,1.01729965542515,277.003661797706,0.29,0.13,1.01729965542515,-0.0295908720159385,116.825407476604,0.758620689655172,-123.891502842647,247.441397313583
1638,82,18,p34f28,Datafile processing p34f28 Block 4 event 18,Drk,Hrd,Lft,Horz,Horz,59,0.29,314,36,33,28,19.2388950585816,45,59,Correct,Correct,1.00768870511484,288.23147969825,0.31,0.14,1.00768870511484,-0.024044824533534,113.774564888287,0.741935483870968,-125.016131489193,259.09039524931
1639,82,19,p34f28,Datafile processing p34f28 Block 4 event 19,Drk,Hrd,Lft,Horz,Vert,73,0.32,336,36,32,30,14.1645053763354,55,74,Correct,Incorrect,1.51100109635652,274.148300332528,0.44,0.19,1.51100109635652,0.285598599420128,116.955703151481,0.818181818181818,-111.444248407319,247.938610897609
1640,82,20,p34f28,Datafile processing p34f28 Block 4 event 20,Drk,Esy,Lft,Horz,Horz,61,0.29,295,36,32,27,17.4690511966718,46,61,Correct,Correct,1.03007989311003,298.110136381015,0.34,0.15,1.03007989311003,-0.05800448204724,110.559740911569,0.764705882352941,-128.539339943527,268.486094994441
