eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
2324,146,4,p22f18,Datafile processing p22f18 Block 2 event 4,Drk,Hrd,Lft,Vert,Vert,100,0.48,0,59,52,43,9.80201455339998,70,98,Correct,Correct,1.02309841370079,252.501721667648,0.55,0.28,1.02309841370079,-0.00307125498583257,107.611163024393,0.836363636363636,-136.055905782164,213.130565430797
2325,146,5,p22f18,Datafile processing p22f18 Block 2 event 5,Drk,Hrd,Rgt,Horz,Horz,101,0.36,0,58,44,49,12.372810190594,70,100,Correct,Correct,1.00758565236382,282.570852331433,0.51,0.3,1.00758565236382,-0.0307519795466264,97.7003156447663,0.686274509803922,179.983510948545,230.162556154186
2326,146,6,p22f18,Datafile processing p22f18 Block 2 event 6,Drk,Esy,Rgt,Vert,Horz,83,0.32,0,42,35,34,10.1096176768265,56,83,Correct,Correct,1.02889106189461,256.200110980767,0.49,0.27,1.02889106189461,-0.0649935122564146,103.260838996403,0.755102040816326,157.269951281515,201.089992131537
2327,146,7,p22f18,Datafile processing p22f18 Block 2 event 7,Drk,Hrd,Rgt,Vert,Horz,83,0.32,0,42,32,31,9.26709532203134,55,82,Correct,Correct,1.03545930659776,255.066960431925,0.51,0.27,1.03545930659776,-0.0686374841542058,102.196958249022,0.784313725490196,152.002128200139,201.669730805122
2328,146,8,p22f18,Datafile processing p22f18 Block 2 event 8,Drk,Esy,Rgt,Vert,Vert,85,0.31,0,41,34,33,10.7287602269386,56,83,Correct,Correct,1.03028662754843,271.633145879846,0.5,0.27,1.03028662754843,-0.0651057829332966,104.09216962505,0.76,158.292193124713,217.123342463944
2329,146,9,p22f18,Datafile processing p22f18 Block 2 event 9,Drk,Esy,Lft,Horz,Horz,94,0.28,0,56,34,47,10.197595154708,67,93,Correct,Incorrect,1.00475977325503,243.740550245269,0.46,0.26,1.00475977325503,0.0173579762859693,96.6640606778751,0.91304347826087,-109.767610852502,236.583488035116
2330,146,10,p22f18,Datafile processing p22f18 Block 2 event 10,Drk,Hrd,Rgt,Horz,Vert,93,0.36,0,49,37,36,11.9280979436746,62,92,Correct,Correct,1.01342102598942,297.466965354558,0.56,0.3,1.01342102598942,-0.0300242049590924,96.2950424854115,0.696428571428571,171.783153536709,240.568092132014
2331,146,11,p22f18,Datafile processing p22f18 Block 2 event 11,Drk,Esy,Rgt,Horz,Vert,85,0.31,0,42,33,32,10.7623958942155,57,84,Correct,Correct,1.01169230682065,291.780121909041,0.52,0.27,1.01169230682065,-0.0320225382794762,99.5597730156895,0.673076923076923,173.798550297165,231.736262266887
2332,146,12,p22f18,Datafile processing p22f18 Block 2 event 12,Drk,Esy,Lft,Vert,Horz,95,0.39,0,53,42,40,10.2437155355517,64,93,Correct,Correct,1.01823394765589,262.518782094916,0.53,0.29,1.01823394765589,0.013007257025271,113.09806842657,0.830188679245283,-136.980062648913,223.5027735764
2333,146,13,p22f18,Datafile processing p22f18 Block 2 event 13,Drk,Esy,Lft,Horz,Vert,91,0.37,0,51,35,34,10.0480035385548,61,90,Correct,Incorrect,1.07089831036758,260.872430247018,0.56,0.29,1.07089831036758,0.0187349833619047,96.1462569672298,0.821428571428571,-113.58707378359,234.557420898679
2334,146,14,p22f18,Datafile processing p22f18 Block 2 event 14,Drk,Esy,Lft,Vert,Vert,99,0.43,0,56,42,41,9.6019192001441,68,96,Correct,Correct,1.03036962303614,250.266559041874,0.55,0.28,1.03036962303614,0.00793654369994237,113.918639368762,0.8,-138.447431017432,208.594491143728
2335,146,15,p22f18,Datafile processing p22f18 Block 2 event 15,Drk,Hrd,Lft,Horz,Vert,91,0.33,0,51,37,36,9.37331425190059,63,89,Correct,Correct,1.01516033901486,260.618590985774,0.53,0.26,1.01516033901486,-0.00938179826300761,100.682966595934,0.245283018867925,-105.614566372604,237.179842403748
2336,146,16,p22f18,Datafile processing p22f18 Block 2 event 16,Drk,Hrd,Lft,Horz,Horz,94,0.34,0,57,36,35,10.2429707132234,68,93,Correct,Incorrect,1.06907342967211,262.408370679693,0.58,0.25,1.06907342967211,0.0456324756004766,99.7060957202456,0.879310344827586,-88.417256518818,246.669713764385
2337,147,1,p22f18,Datafile processing p22f18 Block 3 event 1,Bri,Hrd,Rgt,Horz,Horz,87,0.36,0,50,39,38,13.0290121480391,63,86,Correct,Correct,1.01490910012536,293.538587085167,0.48,0.23,1.01490910012536,-0.0344100379241038,99.5211058032788,0.708333333333333,158.755639028072,241.891263930616
2338,147,2,p22f18,Datafile processing p22f18 Block 3 event 2,Bri,Hrd,Rgt,Vert,Horz,80,0.33,0,41,34,34,11.7291097537108,54,79,Correct,Correct,1.0287221153474,268.058880856842,0.45,0.25,1.0287221153474,-0.0632274300677687,107.205776880818,0.711111111111111,161.045667071656,213.400348297116
2339,147,3,p22f18,Datafile processing p22f18 Block 3 event 3,Bri,Hrd,Lft,Vert,Horz,96,0.34,0,48,39,38,7.93244717983689,66,96,Correct,Correct,1.08265566648808,268.572278813662,0.58,0.3,1.08265566648808,0.113683538453,110.871283827106,0.810344827586207,-144.500080747288,224.352813095404
2340,147,4,p22f18,Datafile processing p22f18 Block 3 event 4,Bri,Esy,Lft,Horz,Horz,88,0.3,0,48,34,34,9.72059467251327,59,85,Correct,Correct,1.04569934507017,248.533766280209,0.51,0.26,1.04569934507017,-0.0220967154682312,100.98149375844,0.254901960784314,-100.117847292998,226.629422812493
2341,147,5,p22f18,Datafile processing p22f18 Block 3 event 5,Bri,Hrd,Rgt,Vert,Vert,85,0.37,0,48,39,39,11.0476356716481,63,84,Correct,Correct,1.02247150483992,265.582246440114,0.45,0.21,1.02247150483992,-0.057746824130607,105.555275579574,0.8,160.772806200497,211.848398355215
2342,147,6,p22f18,Datafile processing p22f18 Block 3 event 6,Bri,Esy,Rgt,Horz,Horz,89,0.36,0,47,38,38,12.2084985609722,63,89,Correct,Correct,1.00929155550596,304.319951138196,0.51,0.26,1.00929155550596,-0.0306834099857213,101.073767991459,0.725490196078431,188.598335993812,237.543435426234
2343,147,7,p22f18,Datafile processing p22f18 Block 3 event 7,Bri,Esy,Lft,Horz,Vert,91,0.34,0,49,39,38,9.82364156206878,61,88,Correct,Correct,1.00829163649397,268.569374293549,0.5,0.27,1.00829163649397,-0.00729333126955716,98.4388917238477,0.16,-105.535281792932,245.228025003983
2344,147,8,p22f18,Datafile processing p22f18 Block 3 event 8,Bri,Hrd,Lft,Horz,Vert,81,0.3,0,43,34,35,9.60118896168983,56,80,Correct,Correct,1.00424341942759,262.122568022216,0.45,0.24,1.00424341942759,0.0131553846972958,97.3904532886532,0.355555555555556,-113.634686515329,234.637884454805
2345,147,9,p22f18,Datafile processing p22f18 Block 3 event 9,Bri,Esy,Lft,Vert,Horz,92,0.3,0,44,35,32,9.23936967049366,56,83,Correct,Correct,1.00683609092036,258.309546048764,0.51,0.27,1.00683609092036,-0.0280555663316687,113.367343474893,0.862745098039216,-138.62658153507,214.915355148455
2346,147,10,p22f18,Datafile processing p22f18 Block 3 event 10,Bri,Esy,Rgt,Horz,Vert,83,0.3,0,40,32,32,11.6840108002206,54,82,Correct,Correct,1.01265414919734,295.006428233684,0.5,0.28,1.01265414919734,-0.0433037434358023,103.022867677172,0.74,177.001911553635,234.28582849299
2347,147,11,p22f18,Datafile processing p22f18 Block 3 event 11,Bri,Esy,Rgt,Vert,Vert,74,0.23,0,35,25,24,10.366694166559,48,74,Correct,Correct,1.02248427576104,264.897460465712,0.5,0.26,1.02248427576104,-0.049089610296236,102.316610502563,0.68,152.369696468245,215.309679643737
2348,147,12,p22f18,Datafile processing p22f18 Block 3 event 12,Bri,Esy,Lft,Vert,Vert,88,0.33,0,48,38,36,9.40070844809665,59,87,Correct,Correct,1.00374157683534,255.063935208734,0.51,0.28,1.00374157683534,-0.0147822682987967,116.418355039304,0.803921568627451,-134.966346534732,214.323393837661
2349,147,13,p22f18,Datafile processing p22f18 Block 3 event 13,Bri,Esy,Rgt,Vert,Horz,80,0.32,0,43,34,34,10.7768707676788,56,79,Correct,Correct,1.01475148419052,263.58165430996,0.45,0.23,1.01475148419052,-0.0447231093581356,106.087878630492,0.777777777777778,153.351379422842,214.321930595167
2350,147,14,p22f18,Datafile processing p22f18 Block 3 event 14,Bri,Hrd,Rgt,Horz,Vert,80,0.29,0,41,32,31,12.426050205371,54,79,Correct,Correct,1.00609301869129,301.406746499306,0.48,0.25,1.00609301869129,-0.0219320993568904,105.863367768418,0.6875,185.318125175448,236.72996283407
2351,147,15,p22f18,Datafile processing p22f18 Block 3 event 15,Bri,Hrd,Lft,Vert,Vert,83,0.27,0,45,32,31,11.4938463175269,56,83,Correct,Correct,1.04396631055497,268.306567981128,0.52,0.27,1.04396631055497,0.0615783359812974,112.278221323953,0.846153846153846,-140.640058503452,227.87783149071
2352,147,16,p22f18,Datafile processing p22f18 Block 3 event 16,Bri,Hrd,Lft,Horz,Horz,90,0.26,0,50,33,39,8.7950845547901,65,90,Correct,Correct,1.03800061343545,265.769896938848,0.51,0.25,1.03800061343545,0.0593148498977973,97.8552953199946,0.823529411764706,-106.325057657787,248.409525316974
2353,148,1,p22f18,Datafile processing p22f18 Block 4 event 1,Drk,Hrd,Lft,Horz,Vert,94,0.36,0,54,40,39,10.0164103077929,67,93,Correct,Correct,1.03102120140522,265.615889634722,0.54,0.26,1.03102120140522,-0.00400903732324682,102.188052067291,0.777777777777778,-117.793650732912,236.827401947447
2354,148,2,p22f18,Datafile processing p22f18 Block 4 event 2,Drk,Esy,Lft,Horz,Vert,93,0.33,0,48,37,37,8.87877860858935,60,88,Correct,Correct,1.00317144128997,254.609624270122,0.51,0.28,1.00317144128997,0.00916130750818622,100.442575682899,0.235294117647059,-104.865370488608,230.988135934741
2355,148,3,p22f18,Datafile processing p22f18 Block 4 event 3,Drk,Hrd,Lft,Vert,Vert,94,0.32,0,48,38,35,9.15020704007594,58,94,Correct,Correct,1.01546780184471,262.375350502252,0.59,0.36,1.01546780184471,-0.0249328698376721,108.140269559114,0.677966101694915,-129.649215754097,225.326986752951
2356,148,4,p22f18,Datafile processing p22f18 Block 4 event 4,Drk,Hrd,Rgt,Horz,Horz,96,0.35,0,52,38,38,9.47639111387358,71,95,Correct,Correct,1.07105222132606,295.011310172335,0.57,0.24,1.07105222132606,0.10015648955759,104.333881493942,0.807017543859649,164.176653546065,243.431299619216
2357,148,5,p22f18,Datafile processing p22f18 Block 4 event 5,Drk,Esy,Lft,Vert,Vert,98,0.36,0,53,41,39,8.82289320562882,64,96,Correct,Correct,1.00380208217769,260.288935910182,0.57,0.32,1.00380208217769,0.0132151450568286,107.455032050859,0.912280701754386,-134.452137151402,221.07581481135
2358,148,6,p22f18,Datafile processing p22f18 Block 4 event 6,Drk,Hrd,Rgt,Horz,Vert,105,0.35,0,58,47,41,11.5539442797384,71,104,Correct,Correct,1.0090891527145,296.666633722041,0.63,0.33,1.0090891527145,-0.0320740286702438,99.2087872516659,0.682539682539683,181.501263243163,230.27188474011
2359,148,7,p22f18,Datafile processing p22f18 Block 4 event 7,Drk,Esy,Rgt,Vert,Horz,80,0.33,0,44,36,35,10.6694458697234,55,81,Correct,Correct,1.02299201000156,261.920794289161,0.46,0.26,1.02299201000156,-0.05293447847465,108.879790583771,0.760869565217391,159.438888245034,207.598770663476
2360,148,8,p22f18,Datafile processing p22f18 Block 4 event 8,Drk,Hrd,Lft,Horz,Horz,89,0.33,0,50,38,36,10.1122385882563,62,88,Correct,Correct,1.01584582957846,265.439510371396,0.52,0.26,1.01584582957846,-0.0200115560945739,98.7140920159186,0.211538461538462,-112.368750987109,239.461526158971
2361,148,9,p22f18,Datafile processing p22f18 Block 4 event 9,Drk,Esy,Lft,Vert,Horz,98,0.42,0,57,46,45,9.48044183760888,69,97,Correct,Correct,1.01020519179848,254.973951036887,0.52,0.28,1.01020519179848,-0.0311326207833758,111.786236876838,0.826923076923077,-134.380166809453,214.98236738696
2362,148,10,p22f18,Datafile processing p22f18 Block 4 event 10,Drk,Hrd,Lft,Vert,Horz,88,0.33,0,50,39,36,9.54295157807079,60,88,Correct,Correct,1.0028463202129,251.183247589455,0.52,0.28,1.0028463202129,-0.0103205075069452,108.972183951081,0.865384615384615,-131.708609298952,212.342234033942
2363,148,11,p22f18,Datafile processing p22f18 Block 4 event 11,Drk,Esy,Lft,Horz,Horz,89,0.33,0,49,39,37,9.52414063392321,60,88,Correct,Correct,1.00942746734719,264.9290731206,0.51,0.28,1.00942746734719,-0.0141909715576989,97.4020719661073,0.411764705882353,-113.581988484769,237.285072343383
2364,148,12,p22f18,Datafile processing p22f18 Block 4 event 12,Drk,Esy,Rgt,Horz,Vert,88,0.35,0,45,38,37,11.0081081673846,58,87,Correct,Correct,1.00655870902787,293.706042797658,0.5,0.29,1.00655870902787,-0.0292759977590546,102.659673978852,0.8,182.084052314951,229.510722210748
2365,148,13,p22f18,Datafile processing p22f18 Block 4 event 13,Drk,Esy,Rgt,Horz,Horz,86,0.32,0,42,34,33,11.8346397222427,57,85,Correct,Correct,1.01076446545873,302.195752952337,0.52,0.28,1.01076446545873,-0.0348429750792552,99.8239754147854,0.865384615384615,189.224352357405,233.337051316829
2366,148,14,p22f18,Datafile processing p22f18 Block 4 event 14,Drk,Esy,Rgt,Vert,Vert,81,0.34,0,44,36,35,10.5192455461836,56,82,Correct,Correct,1.02191800186138,257.251126171677,0.47,0.26,1.02191800186138,-0.0449586268162428,108.406668394349,0.765957446808511,156.562574343636,202.871843488121
2367,148,15,p22f18,Datafile processing p22f18 Block 4 event 15,Drk,Hrd,Rgt,Vert,Vert,74,0.28,0,38,31,30,11.4015134156373,50,74,Correct,Correct,1.0042887805559,263.58589842438,0.44,0.24,1.0042887805559,-0.015080565650807,108.471226307496,0.818181818181818,163.876920601254,205.181091966259
2368,148,16,p22f18,Datafile processing p22f18 Block 4 event 16,Drk,Hrd,Rgt,Vert,Horz,81,0.31,0,42,34,33,10.3565310642424,54,80,Correct,Correct,1.02106248902868,263.424848424317,0.47,0.26,1.02106248902868,-0.0549793020215817,106.053573394685,0.808510638297872,155.707496116289,210.253280645443
2369,149,1,p22f18,Datafile processing p22f18 Block 5 event 1,Bri,Hrd,Lft,Horz,Horz,102,0.48,0,62,47,47,10.3131603508457,73,98,Correct,Correct,1.02721699011599,257.724183618402,0.51,0.25,1.02721699011599,0.00533687035320076,103.040467753508,0.823529411764706,-110.528511749714,234.173084424893
2370,149,2,p22f18,Datafile processing p22f18 Block 5 event 2,Bri,Hrd,Rgt,Horz,Horz,92,0.39,0,51,41,40,12.0559238290325,64,91,Correct,Correct,1.00930206709095,293.343142392674,0.51,0.27,1.00930206709095,-0.0164319787725005,103.221678142088,0.705882352941177,177.700817351521,233.396390242403
2371,149,3,p22f18,Datafile processing p22f18 Block 5 event 3,Bri,Esy,Rgt,Vert,Horz,74,0.3,0,40,33,31,12.4726060139229,52,73,Correct,Correct,1.01332009285149,273.237452432662,0.42,0.21,1.01332009285149,-0.0385451576830234,108.599126906467,0.785714285714286,162.524357532622,218.51404163901
2372,149,4,p22f18,Datafile processing p22f18 Block 5 event 4,Bri,Esy,Rgt,Vert,Vert,74,0.26,0,36,29,28,11.3119666487944,49,72,Correct,Correct,1.01478703526205,262.64059218339,0.44,0.23,1.01478703526205,-0.0446907418954463,107.265462596492,0.75,164.334262874869,203.486838820499
2373,149,5,p22f18,Datafile processing p22f18 Block 5 event 5,Bri,Hrd,Rgt,Vert,Horz,78,0.28,0,40,31,31,11.1511146409861,51,79,Correct,Correct,1.03661189355971,260.887456406547,0.48,0.28,1.03661189355971,-0.0496558839018,103.786470693574,0.770833333333333,154.213903052061,208.567737555955
2374,149,6,p22f18,Datafile processing p22f18 Block 5 event 6,Bri,Esy,Rgt,Horz,Vert,78,0.26,0,37,29,28,11.1124856816736,50,78,Correct,Correct,1.00863439098072,298.798362971546,0.5,0.28,1.00863439098072,-0.0235162406565287,110.345038475487,0.76,193.538893705512,226.260792909475
2375,149,7,p22f18,Datafile processing p22f18 Block 5 event 7,Bri,Hrd,Rgt,Horz,Vert,77,0.28,0,38,31,32,11.5803476369985,52,77,Correct,Correct,1.00215863738804,298.423664319468,0.45,0.25,1.00215863738804,-0.0105578817358237,108.915878057345,0.711111111111111,175.41518947927,239.276869084606
2376,149,8,p22f18,Datafile processing p22f18 Block 5 event 8,Bri,Hrd,Lft,Vert,Horz,100,0.29,0,53,36,35,9.5402391267522,64,95,Correct,Correct,1.046773000356,261.437115335031,0.6,0.31,1.046773000356,0.0431729848103064,113.400998464972,0.833333333333333,-135.822239297296,221.426222334969
2377,149,9,p22f18,Datafile processing p22f18 Block 5 event 9,Bri,Esy,Rgt,Horz,Horz,81,0.28,0,39,31,29,11.5400388755098,53,81,Correct,Correct,1.00280513019583,300.967310949498,0.52,0.28,1.00280513019583,-0.01297014807502,101.806854481423,0.653846153846154,187.281982779674,232.694242940536
2378,149,10,p22f18,Datafile processing p22f18 Block 5 event 10,Bri,Hrd,Rgt,Vert,Vert,79,0.34,0,44,38,37,12.1787748297576,56,78,Correct,Correct,1.00634925604406,264.35328732663,0.41,0.22,1.00634925604406,-0.0285376384879542,109.452989478709,0.731707317073171,155.972298443528,212.383521136273
2379,149,11,p22f18,Datafile processing p22f18 Block 5 event 11,Bri,Hrd,Lft,Vert,Vert,85,0.25,0,46,31,31,10.4800744129769,58,84,Correct,Incorrect,1.06692648572367,265.919922575401,0.53,0.26,1.06692648572367,0.065254209401162,111.739905136953,0.792452830188679,-143.029022601104,223.864608932182
2380,149,12,p22f18,Datafile processing p22f18 Block 5 event 12,Bri,Esy,Lft,Horz,Vert,79,0.29,0,42,34,33,10.3724726360029,54,78,Correct,Correct,1.00369582483752,275.921157970348,0.45,0.24,1.00369582483752,-0.0124985913539601,103.151710929133,0.822222222222222,-115.029379055837,249.673123096071
2381,149,13,p22f18,Datafile processing p22f18 Block 5 event 13,Bri,Esy,Lft,Vert,Vert,88,0.33,0,46,37,36,9.33216573646122,55,86,Correct,Correct,1.00405552318446,257.245339447361,0.5,0.31,1.00405552318446,-0.0219565405900899,110.361106924356,0.86,-132.958091015767,218.769857577723
2382,149,14,p22f18,Datafile processing p22f18 Block 5 event 14,Bri,Hrd,Lft,Horz,Vert,77,0.32,0,50,39,37,10.3105575608906,60,123,Incorrect,Correct,1.80866076909124,271.571209397574,0.86,0.63,1.80866076909124,0.277713548298761,103.023532421016,0.895348837209302,-119.597404741002,241.646936590698
2383,149,15,p22f18,Datafile processing p22f18 Block 5 event 15,Bri,Esy,Lft,Vert,Horz,95,0.39,0,55,45,44,9.6855636194515,67,94,Correct,Correct,1.0065094630262,258.216161780958,0.5,0.27,1.0065094630262,-0.0237128340916806,111.092492666724,0.84,-143.142421803893,214.422248350281
2384,149,16,p22f18,Datafile processing p22f18 Block 5 event 16,Bri,Esy,Lft,Horz,Horz,84,0.31,0,45,35,33,9.91960953552267,57,83,Correct,Correct,1.01133407221917,261.76578704965,0.5,0.26,1.01133407221917,0.0125831039172107,99.8751988632068,0.88,-120.461724550441,230.722259232535
2385,150,1,p22f18,Datafile processing p22f18 Block 6 event 1,Drk,Esy,Lft,Horz,Horz,95,0.38,0,55,44,42,10.3676171695589,67,94,Correct,Correct,1.0096127767109,274.155987574926,0.52,0.27,1.0096127767109,0.00470982645265456,102.491575121769,0.788461538461538,-112.985072591566,247.790365880398
2386,150,2,p22f18,Datafile processing p22f18 Block 6 event 2,Drk,Esy,Rgt,Horz,Horz,85,0.31,0,47,38,35,11.8140756623258,61,84,Correct,Correct,1.00084659105855,295.952752873804,0.49,0.23,1.00084659105855,0.000189688575210773,108.364688875877,0.795918367346939,173.462515463932,237.292818228898
2387,150,3,p22f18,Datafile processing p22f18 Block 6 event 3,Drk,Hrd,Lft,Vert,Horz,90,0.31,0,46,36,35,8.88759117055456,58,87,Correct,Correct,1.00640221069858,249.714672267949,0.52,0.29,1.00640221069858,0.0180206713033484,112.581375254745,0.846153846153846,-137.053564572088,208.848241702144
2388,150,4,p22f18,Datafile processing p22f18 Block 6 event 4,Drk,Hrd,Rgt,Vert,Horz,88,0.39,0,52,37,47,10.032352932705,64,87,Incorrect,Incorrect,1.00363108319317,239.349481800753,0.4,0.23,1.00363108319317,-0.0139970758274367,101.287653104294,0.8,-100.546366515297,234.552368447747
2389,150,5,p22f18,Datafile processing p22f18 Block 6 event 5,Drk,Esy,Lft,Horz,Vert,83,0.33,0,46,37,35,10.362441074722,58,81,Correct,Correct,1.00212148715542,271.537996822133,0.46,0.23,1.00212148715542,0.00631316080976622,100.915389946356,0.847826086956522,-127.673822511396,237.526338848254
2390,150,6,p22f18,Datafile processing p22f18 Block 6 event 6,Drk,Esy,Lft,Vert,Horz,89,0.33,0,48,38,37,9.57470581043783,58,88,Correct,Correct,1.00367870613562,253.748589176637,0.51,0.3,1.00367870613562,-0.016819006128056,110.90240403992,0.843137254901961,-132.710035696204,216.099592847792
2391,150,7,p22f18,Datafile processing p22f18 Block 6 event 7,Drk,Esy,Rgt,Vert,Vert,76,0.31,0,43,33,31,12.229471454752,54,76,Correct,Correct,1.0234256385832,259.94542986133,0.45,0.22,1.0234256385832,-0.0544458841146437,109.711772615333,0.755555555555556,151.28719792703,210.442653075216
2392,150,8,p22f18,Datafile processing p22f18 Block 6 event 8,Drk,Hrd,Rgt,Horz,Horz,77,0.29,0,39,32,31,12.0368215029587,52,76,Correct,Correct,1.0036989882054,295.851699357831,0.45,0.24,1.0036989882054,-0.017040423638275,104.97940888327,0.8,181.959685988721,232.040441463445
2393,150,9,p22f18,Datafile processing p22f18 Block 6 event 9,Drk,Hrd,Rgt,Horz,Vert,77,0.28,0,38,32,30,12.6657746291505,53,76,Correct,Correct,1.00772387730813,302.200282118138,0.46,0.23,1.00772387730813,-0.0221985157804645,104.806406031629,0.717391304347826,187.369347445753,234.320730314042
2394,150,10,p22f18,Datafile processing p22f18 Block 6 event 10,Drk,Esy,Rgt,Vert,Horz,75,0.29,0,41,33,31,10.7200600678861,54,76,Correct,Correct,1.01124899709857,260.933328599749,0.45,0.22,1.01124899709857,-0.0286245261358728,109.057176486243,0.8,157.744039808796,205.784780767315
2395,150,11,p22f18,Datafile processing p22f18 Block 6 event 11,Drk,Esy,Lft,Vert,Vert,99,0.34,0,49,39,37,9.21031493013305,59,97,Correct,Correct,1.01054858443387,256.160137931698,0.6,0.38,1.01054858443387,-0.0155959205097629,113.98794248305,0.75,-138.132518445803,214.347520184745
2396,150,12,p22f18,Datafile processing p22f18 Block 6 event 12,Drk,Hrd,Lft,Horz,Horz,85,0.34,0,47,39,36,9.95188188200567,60,83,Correct,Correct,1.0034396431869,260.020260818112,0.47,0.23,1.0034396431869,0.0157698067100761,101.923339845061,0.808510638297872,-118.208063908094,229.144256212026
2397,150,13,p22f18,Datafile processing p22f18 Block 6 event 13,Drk,Hrd,Lft,Horz,Vert,80,0.31,0,44,36,34,10.3428264257272,56,79,Correct,Correct,1.00502490123332,250.267769727651,0.45,0.23,1.00502490123332,-0.00534604329611436,104.105949333385,0.866666666666667,-90.1250553701986,231.949979835563
2398,150,14,p22f18,Datafile processing p22f18 Block 6 event 14,Drk,Esy,Rgt,Horz,Vert,80,0.34,0,44,37,36,12.8100841307098,57,80,Correct,Correct,1.00683680764906,293.004270505853,0.44,0.23,1.00683680764906,-0.029860860708717,105.657649286535,0.704545454545455,179.837236308216,229.017442058491
2399,150,15,p22f18,Datafile processing p22f18 Block 6 event 15,Drk,Hrd,Lft,Vert,Vert,85,0.33,0,47,38,36,10.3383902277298,59,84,Correct,Correct,1.00229545772429,253.606156738255,0.48,0.25,1.00229545772429,0.00597887577741119,117.247484212477,0.875,-137.967508710983,212.530173445828
2400,150,16,p22f18,Datafile processing p22f18 Block 6 event 16,Drk,Hrd,Rgt,Vert,Vert,72,0.29,0,40,31,29,11.1774317490743,52,71,Correct,Correct,1.01410170041547,246.609951654678,0.42,0.19,1.01410170041547,-0.0342913435976992,108.935183248547,0.761904761904762,160.896457820109,186.349695790939
2401,151,1,p23f19,Datafile processing p23f19 Block 1 event 1,Bri,Esy,Lft,Vert,Horz,146,0.53,0,79,60,60,6.3994094898564,86,140,Correct,Correct,1.0426816005045,259.834580063665,0.8,0.54,1.0426816005045,0.0760754086037339,116.165153674378,0.9,-149.751392399026,213.074591433301
2402,151,2,p23f19,Datafile processing p23f19 Block 1 event 2,Bri,Esy,Rgt,Vert,Horz,99,0.28,0,55,35,35,9.24507197865356,64,101,Correct,Correct,1.05298872377245,259.014894846862,0.66,0.37,1.05298872377245,0.0424157286710377,106.554709870543,0.681818181818182,150.265856711268,211.553212841363
2403,151,3,p23f19,Datafile processing p23f19 Block 1 event 3,Bri,Hrd,Rgt,Vert,Horz,117,0.49,0,71,57,57,9.88508956699747,81,117,Correct,Correct,1.00445986590456,268.721141052307,0.6,0.36,1.00445986590456,-0.0216304149593822,108.80701566258,0.7,156.194108336408,221.39255934555
2404,151,4,p23f19,Datafile processing p23f19 Block 1 event 4,Bri,Hrd,Rgt,Vert,Vert,101,0.33,0,57,43,47,8.48890430008715,70,100,Correct,Correct,1.01662450346083,251.407586756899,0.53,0.3,1.01662450346083,-0.0455019093368342,110.401835204411,0.735849056603774,150.316518487942,206.672250983848
2405,151,5,p23f19,Datafile processing p23f19 Block 1 event 5,Bri,Esy,Lft,Horz,Vert,90,0.34,0,49,38,38,8.88369525681216,60,89,Correct,Correct,1.02040453046218,262.855578233583,0.51,0.29,1.02040453046218,0.0482252149056495,107.461412406232,0.705882352941177,-103.623616594331,241.648719971762
2406,151,6,p23f19,Datafile processing p23f19 Block 1 event 6,Bri,Esy,Rgt,Vert,Vert,88,0.42,0,52,44,42,10.4062540073396,64,87,Correct,Correct,1.01454789269094,256.268069272743,0.45,0.23,1.01454789269094,-0.0398666732265849,111.722194604579,0.8,153.798632434402,204.148001138166
2407,151,7,p23f19,Datafile processing p23f19 Block 1 event 7,Bri,Esy,Rgt,Horz,Horz,83,0.3,0,39,31,30,10.9333773762755,49,85,Correct,Correct,1.02224667757396,285.621155484886,0.55,0.36,1.02224667757396,-0.0425783616136454,102.785266120154,0.0181818181818182,168.806052644057,230.52582990324
2408,151,8,p23f19,Datafile processing p23f19 Block 1 event 8,Bri,Esy,Lft,Vert,Vert,97,0.32,0,50,37,37,8.32189091362052,61,96,Correct,Correct,1.0165286436763,259.693061453658,0.59,0.35,1.0165286436763,0.0118866314652272,117.20137922192,0.813559322033898,-143.277352140944,216.907762550952
2409,151,9,p23f19,Datafile processing p23f19 Block 1 event 9,Bri,Esy,Rgt,Horz,Vert,88,0.32,0,43,35,35,10.3631938773323,55,88,Correct,Correct,1.00837611356173,293.908866725251,0.53,0.33,1.00837611356173,-0.0337391930990878,104.795112989753,0.773584905660377,173.789545204259,237.120442651906
2410,151,10,p23f19,Datafile processing p23f19 Block 1 event 10,Bri,Hrd,Lft,Vert,Horz,113,0.35,0,47,39,38,9.91518504821017,91,123,Correct,Incorrect,1.81620910826004,267.091536657696,0.85,0.32,1.81620910826004,0.391973811976942,120.166042329709,0.929411764705882,-147.007478529532,220.861229445479
2411,151,11,p23f19,Datafile processing p23f19 Block 1 event 11,Bri,Hrd,Rgt,Horz,Horz,100,0.5,0,60,53,52,12.0778939594355,71,100,Correct,Correct,1.00475437674007,307.997160904906,0.48,0.29,1.00475437674007,-0.0183782660675147,108.104529607997,0.75,194.885388505128,241.678729063951
